"groupID"	"featureID"	"exonBaseMean"	"dispersion"	"stat"	"pvalue"	"padj"	"genomicData.seqnames"	"genomicData.start"	"genomicData.end"	"genomicData.width"	"genomicData.strand"	"countData.SRR33"	"countData.SRR34"	"countData.SRR35"	"countData.SRR36"	"countData.SRR37"	"countData.SRR38"	"countData.SRR39"	"countData.SRR52"	"countData.SRR53"	"countData.SRR54"	"countData.SRR55"	"transcripts"
"ENSMUSG00000002107:E070"	"ENSMUSG00000002107"	"E070"	0	NA	NA	NA	NA	"chr2"	7509310	7509563	254	"-"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000182037
"ENSMUSG00000005506:E001"	"ENSMUSG00000005506"	"E001"	0	NA	NA	NA	NA	"chr2"	90940382	90940396	15	"+"	0	0	0	0	0	0	0	0	0	0	0	ENSMUST00000150546
"ENSMUSG00000005506:E002"	"ENSMUSG00000005506"	"E002"	0.0437441606434939	0.286137734171737	0.13448683813354	0.713824550692983	NA	"chr2"	90940397	90940457	61	"+"	1	0	0	0	0	0	0	0	0	0	0	c("ENSMUST00000005643", "ENSMUST00000068726", "ENSMUST00000111451", "ENSMUST00000150546", "ENSMUST00000177642")
"ENSMUSG00000005506:E003"	"ENSMUSG00000005506"	"E003"	1.33705149860193	0.05517276948877	0.118817050340652	0.730321051997533	0.850842013780377	"chr2"	90940458	90940536	79	"+"	3	3	0	0	2	5	2	2	0	0	1	c("ENSMUST00000005643", "ENSMUST00000150546", "ENSMUST00000111451", "ENSMUST00000127580", "ENSMUST00000068726", "ENSMUST00000177642")
"ENSMUSG00000005506:E004"	"ENSMUSG00000005506"	"E004"	2.00417590622582	0.104806331954828	1.27793955300081	0.258282492317626	0.42706141706841	"chr2"	90940537	90940542	6	"+"	3	8	2	0	3	6	3	2	0	0	1	c("ENSMUST00000005643", "ENSMUST00000150546", "ENSMUST00000111451", "ENSMUST00000127580", "ENSMUST00000154442", "ENSMUST00000068726", "ENSMUST00000177642")
"ENSMUSG00000005506:E005"	"ENSMUSG00000005506"	"E005"	24.2773075487408	0.0874301923820699	0.0725354810157341	0.787680273464743	0.901336187690598	"chr2"	90940543	90940641	99	"+"	50	64	27	14	31	14	22	10	15	14	16	c("ENSMUST00000005643", "ENSMUST00000068747", "ENSMUST00000150546", "ENSMUST00000111451", "ENSMUST00000127580", "ENSMUST00000154442", "ENSMUST00000068726", "ENSMUST00000177642")
"ENSMUSG00000005506:E006"	"ENSMUSG00000005506"	"E006"	0.778301617913131	0.162108718163762	4.98801439691806	0.0255234803719532	0.0727265434694811	"chr2"	90954289	90954341	53	"+"	0	0	0	1	0	0	0	0	1	2	0	c("ENSMUST00000127580", "ENSMUST00000177642", "ENSMUST00000154442")
"ENSMUSG00000005506:E007"	"ENSMUSG00000005506"	"E007"	2.34778804411075	0.0252999736144676	5.18731441078671	0.0227523496140635	0.0652234022269821	"chr2"	90965092	90965210	119	"+"	4	3	3	7	7	3	5	0	1	1	0	ENSMUST00000133657
"ENSMUSG00000005506:E008"	"ENSMUSG00000005506"	"E008"	0.112263158673374	0.175242257052071	0.57196705126168	0.449478319706341	NA	"chr2"	90987620	90987664	45	"+"	1	0	0	1	0	0	0	0	0	0	0	ENSMUST00000111452
"ENSMUSG00000005506:E009"	"ENSMUSG00000005506"	"E009"	2.99216136061398	0.0552980044316374	0.148702821141228	0.699778083632163	0.831576739054773	"chr2"	90987665	90987745	81	"+"	6	0	1	5	5	3	7	1	4	1	2	c("ENSMUST00000005643", "ENSMUST00000133657", "ENSMUST00000150546", "ENSMUST00000127580", "ENSMUST00000111452")
"ENSMUSG00000005506:E010"	"ENSMUSG00000005506"	"E010"	1.41277139720215	0.0368725163485871	0.132940527760695	0.715402471633943	0.842938244402278	"chr2"	90987746	90987754	9	"+"	3	0	2	3	4	2	1	1	2	0	0	c("ENSMUST00000005643", "ENSMUST00000150546", "ENSMUST00000111455", "ENSMUST00000111452", "ENSMUST00000133657", "ENSMUST00000127580")
"ENSMUSG00000005506:E011"	"ENSMUSG00000005506"	"E011"	5.30515995122964	0.129203598268534	1.15936878635475	0.281596487048774	0.458165975157511	"chr2"	90987755	90987816	62	"+"	2	0	7	10	6	8	6	2	3	3	8	c("ENSMUST00000111455", "ENSMUST00000005643", "ENSMUST00000133657", "ENSMUST00000127580", "ENSMUST00000111452")
"ENSMUSG00000005506:E012"	"ENSMUSG00000005506"	"E012"	0.628192785753512	0.325263092229893	0.194296451780161	0.659364518202386	0.795610757932982	"chr2"	90998579	90998579	1	"+"	0	1	0	0	1	3	0	2	0	0	0	c("ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E013"	"ENSMUSG00000005506"	"E013"	26.6770025500195	0.0273429969678071	0.868738548133734	0.351304768677255	0.524186610676156	"chr2"	90998580	90998616	37	"+"	44	37	33	22	42	26	21	11	19	17	21	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000127580", "ENSMUST00000111452", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000111448", "ENSMUST00000154442", "ENSMUST00000068726", "ENSMUST00000177642", "ENSMUST00000111449")
"ENSMUSG00000005506:E014"	"ENSMUSG00000005506"	"E014"	59.7809646647037	0.00363826048650376	0.0145325947298716	0.90404651404042	0.967452491269499	"chr2"	90998617	90998767	151	"+"	111	67	66	52	92	85	93	39	42	27	36	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111452", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000111448", "ENSMUST00000154442", "ENSMUST00000068726", "ENSMUST00000177642", "ENSMUST00000111449")
"ENSMUSG00000005506:E015"	"ENSMUSG00000005506"	"E015"	18.8052681870373	0.0148753624057598	29.5427453105054	5.46969983909108e-08	5.17433604778016e-07	"chr2"	91001006	91001088	83	"+"	61	26	26	30	49	41	36	7	3	4	5	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111452", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000111448", "ENSMUST00000154442", "ENSMUST00000068726", "ENSMUST00000177642", "ENSMUST00000111449")
"ENSMUSG00000005506:E016"	"ENSMUSG00000005506"	"E016"	11.4915945430351	0.0077660862458217	58.3182350101792	2.22967813317145e-14	4.05629906534652e-13	"chr2"	91001462	91001510	49	"+"	38	21	24	22	32	33	22	3	0	0	0	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111452", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000111448", "ENSMUST00000154442", "ENSMUST00000068726", "ENSMUST00000177642", "ENSMUST00000111449")
"ENSMUSG00000005506:E017"	"ENSMUSG00000005506"	"E017"	53.2564871692724	0.00793760559669721	39.0322407846529	4.16864004947522e-10	4.69468272238519e-09	"chr2"	91003211	91003345	135	"+"	113	78	83	84	116	113	94	22	15	15	21	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000177642", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E018"	"ENSMUSG00000005506"	"E018"	153.084211613562	0.00231954271828459	9.47387928502212	0.00208418171585093	0.00864752589120606	"chr2"	91003811	91003890	80	"+"	296	196	233	178	199	221	262	78	69	76	97	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000177642", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E019"	"ENSMUSG00000005506"	"E019"	317.341936449648	0.00253161395023138	3.62822607857638	0.0568073355723157	0.140679946207881	"chr2"	91004701	91004862	162	"+"	545	418	453	356	378	474	508	182	167	152	209	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000177642", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E020"	"ENSMUSG00000005506"	"E020"	60.6600104147761	0.00331697393548122	8.67960654515704	0.00321790449792396	0.012790494348891	"chr2"	91006620	91006631	12	"+"	136	73	77	81	81	112	101	36	23	26	36	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000177642", "ENSMUST00000111449")
"ENSMUSG00000005506:E021"	"ENSMUSG00000005506"	"E021"	134.552235488878	0.00371887301019524	0.60948098795825	0.434983294283076	0.617859153741427	"chr2"	91006632	91006695	64	"+"	244	142	185	171	158	200	219	82	78	52	102	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000177642", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E022"	"ENSMUSG00000005506"	"E022"	228.962590157811	0.0101307659708084	0.246797081910955	0.619339434960094	0.768891214530511	"chr2"	91008172	91008300	129	"+"	503	207	318	245	303	317	368	152	140	87	161	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000177642", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E023"	"ENSMUSG00000005506"	"E023"	20.7084434884062	0.00569455481224212	0.223292291978169	0.636542726259217	0.780012200830595	"chr2"	91009202	91009204	3	"+"	48	30	24	18	28	27	32	16	14	6	12	c("ENSMUST00000068726", "ENSMUST00000111448")
"ENSMUSG00000005506:E024"	"ENSMUSG00000005506"	"E024"	105.401756950351	0.00689998971094337	2.42208450069089	0.119635640494223	0.251500702016744	"chr2"	91009205	91009315	111	"+"	234	103	151	110	135	173	184	65	66	42	59	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000177642", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E025"	"ENSMUSG00000005506"	"E025"	222.449330980022	0.00332530899951873	1.87758788802367	0.170608553426239	0.326711926196806	"chr2"	91010393	91010578	186	"+"	383	213	270	239	257	323	333	148	126	130	150	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000177642", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E026"	"ENSMUSG00000005506"	"E026"	2.76199822662934	0.0937597783990398	3.97382833653302	0.0462125931437689	0.120765505839794	"chr2"	91012489	91012698	210	"+"	5	0	9	5	6	7	7	0	3	0	0	ENSMUST00000127385
"ENSMUSG00000005506:E027"	"ENSMUSG00000005506"	"E027"	165.108420346294	0.012263097660709	0.0349195673404097	0.85176430171505	0.934766855478465	"chr2"	91012699	91012842	144	"+"	255	158	216	158	240	280	275	121	76	91	100	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000177642", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000127385", "ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E028"	"ENSMUSG00000005506"	"E028"	46.962567374578	0.0171693839214151	1.58006350133562	0.208751546878459	0.376666516032091	"chr2"	91013238	91013372	135	"+"	108	49	53	46	96	68	72	32	19	21	28	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000177642", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000127385", "ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E029"	"ENSMUSG00000005506"	"E029"	14.2145166059826	0.0151805082028431	0.882229823524568	0.347591675288471	0.520495834920901	"chr2"	91013373	91013402	30	"+"	24	14	15	23	28	22	20	7	4	7	12	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000177642", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E030"	"ENSMUSG00000005506"	"E030"	16.1554018727139	0.00735956458236204	0.392773090883253	0.530845337455199	0.699414608959078	"chr2"	91013403	91013490	88	"+"	24	16	21	27	18	27	28	9	9	7	11	c("ENSMUST00000068726", "ENSMUST00000111452")
"ENSMUSG00000005506:E031"	"ENSMUSG00000005506"	"E031"	315.543411917348	0.00381525511250032	45.6059154683165	1.44604213079198e-11	1.95422265104173e-10	"chr2"	91013491	91016565	3075	"+"	636	404	452	452	498	542	570	160	135	132	149	c("ENSMUST00000111455", "ENSMUST00000068747", "ENSMUST00000068726", "ENSMUST00000177642", "ENSMUST00000111452")
"ENSMUSG00000005506:E032"	"ENSMUSG00000005506"	"E032"	1424.87918628495	0.00801024127435668	23.2471862994885	1.42458715520117e-06	1.12304954068359e-05	"chr2"	91016566	91019490	2925	"+"	2246	1804	1440	1255	1482	1800	2021	1045	964	692	1151	c("ENSMUST00000068747", "ENSMUST00000005643", "ENSMUST00000111455", "ENSMUST00000111451", "ENSMUST00000177642", "ENSMUST00000111452", "ENSMUST00000068726", "ENSMUST00000111448", "ENSMUST00000111449")
"ENSMUSG00000005506:E033"	"ENSMUSG00000005506"	"E033"	0.17507863097016	0.199681650864157	0.966665896141876	0.325513104713224	NA	"chr2"	91019491	91019497	7	"+"	0	0	0	0	2	1	0	0	0	0	0	c("ENSMUST00000068747", "ENSMUST00000068726", "ENSMUST00000111449", "ENSMUST00000111448", "ENSMUST00000111452")
"ENSMUSG00000006498:E001"	"ENSMUSG00000006498"	"E001"	2.83456206893425	0.106491452687819	0.266377384684347	0.605772271084756	0.75627383318965	"chr10"	79854427	79854604	178	"+"	6	9	3	4	7	2	3	1	3	0	0	ENSMUST00000172282
"ENSMUSG00000006498:E002"	"ENSMUSG00000006498"	"E002"	2.55887339216404	0.021367211843298	11.090698192307	0.00086761812569276	0.00390841308050167	"chr10"	79854605	79854628	24	"+"	4	1	1	4	2	3	3	3	1	2	2	c("ENSMUST00000172282", "ENSMUST00000168988")
"ENSMUSG00000006498:E003"	"ENSMUSG00000006498"	"E003"	2.76291364994268	0.0290226210653204	9.27601194799314	0.00232174381322689	0.00938619507398562	"chr10"	79854629	79854632	4	"+"	4	2	1	6	3	3	2	3	0	2	3	c("ENSMUST00000172282", "ENSMUST00000168988", "ENSMUST00000165704")
"ENSMUSG00000006498:E004"	"ENSMUSG00000006498"	"E004"	2.98257470243643	0.0298653768577262	11.0725470730319	0.000876152463201011	0.00390962372730263	"chr10"	79854633	79854640	8	"+"	4	2	1	6	3	4	2	4	0	2	3	c("ENSMUST00000172282", "ENSMUST00000168988", "ENSMUST00000165153", "ENSMUST00000165704")
"ENSMUSG00000006498:E005"	"ENSMUSG00000006498"	"E005"	9.84461341395416	0.0295880243175823	7.21236411391473	0.00724030639294869	0.0251813597342995	"chr10"	79854641	79854651	11	"+"	18	5	12	22	11	19	19	7	2	5	6	c("ENSMUST00000172282", "ENSMUST00000099958", "ENSMUST00000168988", "ENSMUST00000165153", "ENSMUST00000165704")
"ENSMUSG00000006498:E006"	"ENSMUSG00000006498"	"E006"	18.2904428751728	0.0246035951083582	5.89970994590107	0.0151433784084902	0.0491133948083914	"chr10"	79854652	79854664	13	"+"	34	14	25	39	23	41	37	12	5	8	7	c("ENSMUST00000099958", "ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E007"	"ENSMUSG00000006498"	"E007"	19.5105530961036	0.0233104799159372	3.54569474003625	0.0597001614054562	0.145557610024643	"chr10"	79854665	79854666	2	"+"	38	16	29	42	26	45	41	12	6	8	5	c("ENSMUST00000099958", "ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000171599", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E008"	"ENSMUSG00000006498"	"E008"	19.7515835233566	0.0229232402785768	3.30267928894014	0.0691669796239203	0.163579906810572	"chr10"	79854667	79854667	1	"+"	38	16	30	42	28	47	40	12	6	8	5	c("ENSMUST00000099958", "ENSMUST00000168988", "ENSMUST00000169483", "ENSMUST00000172282", "ENSMUST00000168216", "ENSMUST00000171599", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E009"	"ENSMUSG00000006498"	"E009"	41.816199000184	0.0524144057980965	2.09036122698797	0.148231017578873	0.292834395062446	"chr10"	79854668	79854721	54	"+"	47	55	101	99	77	104	120	13	6	9	6	c("ENSMUST00000099958", "ENSMUST00000168988", "ENSMUST00000169483", "ENSMUST00000172282", "ENSMUST00000095457", "ENSMUST00000168216", "ENSMUST00000171599", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E010"	"ENSMUSG00000006498"	"E010"	0.308339997830141	0.127782572579849	0.488873005896551	0.484430461825238	NA	"chr10"	79855038	79855163	126	"+"	2	2	0	1	0	0	0	0	0	0	0	ENSMUST00000168683
"ENSMUSG00000006498:E011"	"ENSMUSG00000006498"	"E011"	3.01163462125707	0.016736505675909	0.916663135822432	0.338352651881602	0.51295129596153	"chr10"	79856339	79856503	165	"+"	11	8	7	5	2	5	7	1	0	1	0	ENSMUST00000171599
"ENSMUSG00000006498:E012"	"ENSMUSG00000006498"	"E012"	21.6230612750304	0.308692420402074	20.0648595183235	7.48595997214825e-06	5.13167980699438e-05	"chr10"	79856504	79856534	31	"+"	3	35	89	52	45	53	88	0	0	0	0	c("ENSMUST00000168683", "ENSMUST00000168988", "ENSMUST00000169483", "ENSMUST00000172282", "ENSMUST00000095457", "ENSMUST00000168216", "ENSMUST00000171599", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E013"	"ENSMUSG00000006498"	"E013"	2.84104082780397	0.033788195617051	0.0416883223242905	0.838215040589175	0.925727780929973	"chr10"	79857579	79857695	117	"+"	12	4	6	1	6	8	4	2	0	1	0	ENSMUST00000168216
"ENSMUSG00000006498:E014"	"ENSMUSG00000006498"	"E014"	13.4914936230052	0.0702645236124579	7.4738543926477	0.00626013857442696	0.0225432855177686	"chr10"	79858752	79858771	20	"+"	33	10	31	12	13	9	40	7	4	6	11	c("ENSMUST00000099958", "ENSMUST00000168683", "ENSMUST00000168988", "ENSMUST00000169483", "ENSMUST00000172282", "ENSMUST00000095457", "ENSMUST00000168216", "ENSMUST00000171599", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E015"	"ENSMUSG00000006498"	"E015"	12.7153674459541	0.0639128050237976	6.86562850617312	0.00878693376305761	0.0296872833566161	"chr10"	79858772	79858824	53	"+"	31	11	30	11	12	9	37	6	4	5	11	c("ENSMUST00000169091", "ENSMUST00000168683", "ENSMUST00000168988", "ENSMUST00000169483", "ENSMUST00000172282", "ENSMUST00000099958", "ENSMUST00000095457", "ENSMUST00000168216", "ENSMUST00000171599", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E016"	"ENSMUSG00000006498"	"E016"	3.51319281497636	0.0679253317792111	2.92688132716614	0.0871156278396495	0.194366471547897	"chr10"	79858825	79858951	127	"+"	7	8	3	6	1	2	9	2	2	2	1	ENSMUST00000168988
"ENSMUSG00000006498:E017"	"ENSMUSG00000006498"	"E017"	3.66101049118839	0.015194533526844	0.465734952326784	0.494955861367859	0.67239332643245	"chr10"	79858952	79858981	30	"+"	5	9	7	9	7	7	8	2	1	0	0	c("ENSMUST00000169091", "ENSMUST00000168683", "ENSMUST00000168988", "ENSMUST00000169483", "ENSMUST00000172282", "ENSMUST00000099958", "ENSMUST00000168216", "ENSMUST00000171599", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E018"	"ENSMUSG00000006498"	"E018"	14.8670436628407	0.0102776636684257	0.419094617242479	0.517389158685143	0.686838342609131	"chr10"	79858982	79858993	12	"+"	35	16	31	33	34	30	32	5	2	2	6	c("ENSMUST00000099958", "ENSMUST00000168683", "ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000168216", "ENSMUST00000171599", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E019"	"ENSMUSG00000006498"	"E019"	26.1654472132387	0.00905375844437241	0.00106460855784007	0.973970969968792	0.990741910679434	"chr10"	79858994	79859014	21	"+"	60	34	46	49	58	60	49	7	6	6	11	c("ENSMUST00000099958", "ENSMUST00000168683", "ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000168216", "ENSMUST00000171599", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E020"	"ENSMUSG00000006498"	"E020"	29.4093831310296	0.00719604290638531	0.047349471564246	0.827741300929265	0.919064871689066	"chr10"	79859015	79859044	30	"+"	68	38	54	50	65	71	60	8	6	6	13	c("ENSMUST00000099958", "ENSMUST00000168683", "ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000168216", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E021"	"ENSMUSG00000006498"	"E021"	21.0346352352094	0.010672339646419	1.14974697164465	0.283602123570971	0.458165975157511	"chr10"	79859045	79859071	27	"+"	41	24	36	29	38	60	45	7	5	7	10	c("ENSMUST00000099958", "ENSMUST00000168683", "ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E022"	"ENSMUSG00000006498"	"E022"	20.4104145049439	0.00916544259612691	1.09247943654162	0.295922498159819	0.469729502206901	"chr10"	79859072	79859088	17	"+"	36	22	38	34	31	50	54	8	7	6	7	c("ENSMUST00000099958", "ENSMUST00000168683", "ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000095457", "ENSMUST00000169091", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E023"	"ENSMUSG00000006498"	"E023"	26.6631028444225	0.00753156867444615	2.15251524011506	0.142336541774305	0.28407250742298	"chr10"	79859089	79859096	8	"+"	47	32	48	42	40	68	64	12	8	8	10	c("ENSMUST00000099958", "ENSMUST00000168683", "ENSMUST00000168988", "ENSMUST00000169483", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000095457", "ENSMUST00000169091", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E024"	"ENSMUSG00000006498"	"E024"	133.088647968757	0.00540622637202306	4.25146098560072	0.0392165792198991	0.10479910718086	"chr10"	79859097	79859271	175	"+"	323	157	275	191	200	281	320	44	43	42	49	c("ENSMUST00000099958", "ENSMUST00000168988", "ENSMUST00000169483", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000095457", "ENSMUST00000169091", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E025"	"ENSMUSG00000006498"	"E025"	8.61458995864717	0.0703179405304988	0.772176148059515	0.379544684302389	0.555803825619288	"chr10"	79859352	79859364	13	"+"	26	32	10	14	13	13	16	3	2	0	2	c("ENSMUST00000099958", "ENSMUST00000168988", "ENSMUST00000169483", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000095457", "ENSMUST00000169091", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E026"	"ENSMUSG00000006498"	"E026"	13.7281024601037	0.0601779162594806	0.34237223944109	0.558463110512374	0.725695195803168	"chr10"	79859365	79859387	23	"+"	44	42	17	23	23	22	21	3	6	1	3	c("ENSMUST00000099958", "ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000095457", "ENSMUST00000169091", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E027"	"ENSMUSG00000006498"	"E027"	66.2421556358976	0.00611875534195341	0.216312781491496	0.641863871051647	0.784500286840902	"chr10"	79859388	79859522	135	"+"	169	99	118	116	112	140	169	17	29	10	17	c("ENSMUST00000099958", "ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E028"	"ENSMUSG00000006498"	"E028"	4.81566233206191	0.012489803036827	1.35580471546973	0.244265886376703	0.416241872843555	"chr10"	79859523	79859601	79	"+"	11	5	5	6	7	11	14	1	2	2	3	ENSMUST00000165153
"ENSMUSG00000006498:E029"	"ENSMUSG00000006498"	"E029"	19.5832030915322	0.0212232818640396	2.37834146954035	0.123028100988716	0.256353708227589	"chr10"	79859602	79859613	12	"+"	61	20	32	41	37	46	58	2	2	5	7	c("ENSMUST00000099958", "ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E030"	"ENSMUSG00000006498"	"E030"	56.3433416810644	0.0110630834489055	0.0104623846076208	0.918529827210275	0.971956618054721	"chr10"	79859614	79859649	36	"+"	165	59	122	94	105	121	120	15	14	10	26	c("ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E031"	"ENSMUSG00000006498"	"E031"	72.2659411825709	0.0141366770012604	0.296846123027564	0.585866407401133	0.746940190568022	"chr10"	79859650	79859712	63	"+"	208	74	166	113	145	165	154	21	20	10	28	c("ENSMUST00000168988", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000165724", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E032"	"ENSMUSG00000006498"	"E032"	206.909723545726	0.0120071396598355	3.94512733607417	0.0470072960066353	0.122167313248014	"chr10"	79859781	79859955	175	"+"	551	259	444	281	300	442	440	101	45	60	76	c("ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000165724", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
"ENSMUSG00000006498:E033"	"ENSMUSG00000006498"	"E033"	11.2177476397361	0.0128727826977254	0.355365454933036	0.551091478035749	0.71808889562234	"chr10"	79860117	79860125	9	"+"	36	16	25	17	10	21	25	3	1	3	8	c("ENSMUST00000165724", "ENSMUST00000172282", "ENSMUST00000171216", "ENSMUST00000165153")
"ENSMUSG00000006498:E034"	"ENSMUSG00000006498"	"E034"	51.3525220486346	0.0100872093053999	0.0017613944627044	0.966523434476804	0.988980546711155	"chr10"	79860126	79860194	69	"+"	138	104	113	74	70	96	105	14	12	9	24	c("ENSMUST00000165724", "ENSMUST00000172282", "ENSMUST00000165153")
"ENSMUSG00000006498:E035"	"ENSMUSG00000006498"	"E035"	77.7056242180736	0.0229651403408995	7.77748674649555	0.00529013432879306	0.0195486995118681	"chr10"	79860824	79860969	146	"+"	211	206	149	115	125	170	176	19	18	5	17	c("ENSMUST00000172282", "ENSMUST00000165724", "ENSMUST00000095457", "ENSMUST00000165153", "ENSMUST00000165704", "ENSMUST00000057343")
